abbrName	ncbiID	fullName	strain	norank_491	norank_57678	norank_56615	norank_12663	norank_31632	norank_64187	isolate	varietas	subspecies	species	norank_600669	norank_44542	speciessubgroup	norank_2724161	norank_2724078	norank_2691594	norank_366617	norank_2724758	norank_2664420	norank_2730119	norank_2727852	norank_1433214	norank_2691586	norank_2720068	norank_2640012	speciesgroup	norank_44537	subgenus	genus	subtribe	norank_1304792	norank_1535325	norank_1113537	norank_1142503	tribe	norank_1648033	subfamily	norank_359160	norank_147370	family	norank_337687	norank_1912919	superfamily	norank_74971	norank_104431	norank_43741	norank_37567	norank_43738	parvorder	norank_480117	norank_480118	infraorder	norank_33351	norank_33349	norank_33347	suborder	norank_33343	order	norank_33083	norank_9263	norank_91836	norank_314147	norank_6970	norank_4734	superorder	norank_71275	norank_186626	norank_1437201	norank_1489908	norank_1437010	subcohort	norank_1489872	norank_91827	norank_9347	norank_123369	norank_123368	norank_123367	norank_123366	norank_123365	cohort	norank_186625	norank_1489341	infraclass	norank_32525	norank_71240	norank_4447	subclass	norank_1437183	norank_85512	class	norank_2692248	norank_2290931	norank_2283794	norank_404260	norank_715989	norank_2683659	norank_715962	norank_436492	norank_58024	norank_436491	norank_436489	norank_436486	norank_8492	norank_1329799	norank_32561	norank_8457	norank_32524	norank_78536	norank_58023	norank_716546	norank_3193	norank_32523	norank_1338369	superclass	norank_117571	norank_117570	norank_7776	norank_7742	subphylum	norank_197562	norank_197563	norank_716545	phylum	norank_2696291	norank_554915	norank_33630	norank_1206795	norank_112252	norank_2611352	norank_33634	norank_2697495	norank_2698737	norank_3208	norank_1935183	norank_1783275	norank_2611341	norank_1798711	norank_68336	norank_1783257	norank_33511	norank_88770	norank_1783272	norank_1783270	norank_1206794	norank_33317	subkingdom	norank_33213	norank_6072	kingdom	norank_999999001	norank_2559587	norank_999999005	norank_999999002	norank_999999003	norank_999999004	norank_33154	superkingdom	norank_131567	root
ncbi999999179	999999179	SARS-CoV-2_BAL-Sliema-9	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	999999179	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999180	999999180	SARS-CoV-2_BAL-Sliema-5	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	999999180	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999181	999999181	SARS-CoV-2_YO-UGM-10004	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	999999181	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999182	999999182	SARS-CoV-2_YO-UGM-10003	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	999999182	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999183	999999183	SARS-CoV-2_CVL-s2064	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	999999183	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999184	999999184	SARS-CoV-2_CVL-s2057	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	999999184	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999185	999999185	SARS-CoV-2_1034	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	999999185	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999186	999999186	SARS-CoV-2_1018	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	999999186	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999187	999999187	SARS-CoV-2_USFQ-253	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	999999187	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999188	999999188	SARS-CoV-2_CAM-IZSM-172	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	999999188	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999189	999999189	SARS-CoV-2_CAM-IZSM-166	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	999999189	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999190	999999190	SARS-CoV-2_NGY-NNH-021	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	999999190	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999191	999999191	SARS-CoV-2_NGY-NNH-020	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	999999191	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
ncbi999999192	999999192	SARS-CoV-2_LIM-UPCH-0162	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	999999192	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	11118	2499399	2499399	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	76804	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732506	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732408	2732396	2732396	2559587	2559587	2559587	2559587	2559587	2559587	10239	10239	1
